latest.cost.attendance.academic_year,latest.cost.tuition.in_state,latest.cost.tuition.out_of_state,latest.admissions.sat_scores.25th_percentile.critical_reading,latest.admissions.sat_scores.25th_percentile.math,latest.admissions.sat_scores.75th_percentile.critical_reading,latest.admissions.sat_scores.75th_percentile.math,latest.admissions.sat_scores.average.overall,latest.admissions.act_scores.25th_percentile.cumulative,latest.admissions.act_scores.75th_percentile.cumulative,latest.admissions.act_scores.midpoint.cumulative,school.name,school.city,school.state,school.region_id,school.degrees_awarded.predominant,school.degrees_awarded.highest
20385.0,1465.0,10435.0,,,,,,,,,Feather River Community College District,Quincy,CA,Northwest,Associate,Bachelor
16361.0,1565.0,12590.0,,,,,,,,,Foothill College,Los Altos Hills,CA,Northwest,Certificate,Bachelor
17198.0,1334.0,10154.0,,,,,,,,,Fresno City College,Fresno,CA,Northwest,Certificate,Associate
44249.0,36660.0,36660.0,,,,,,,,21.0,Fresno Pacific University,Fresno,CA,Northwest,Bachelor,Graduate
14369.0,1150.0,12379.0,,,,,,,,,Fullerton College,Fullerton,CA,Northwest,Associate,Associate
15161.0,1508.0,12249.0,,,,,,,,,Gavilan College,Gilroy,CA,Northwest,Associate,Associate
17501.0,1191.0,10935.0,,,,,,,,,Glendale Community College,Glendale,CA,Northwest,Associate,Associate
14618.0,1380.0,11628.0,,,,,,,,,Golden West College,Huntington Beach,CA,Northwest,Associate,Associate
14027.0,1332.0,10628.0,,,,,,,,,Grossmont College,El Cajon,CA,Northwest,Associate,Associate
11892.0,1404.0,10374.0,,,,,,,,,Hartnell College,Salinas,CA,Northwest,Associate,Associate
90165.0,68613.0,68613.0,730.0,770.0,770.0,800.0,1545.0,34.0,36.0,35.0,Harvey Mudd College,Claremont,CA,Northwest,Bachelor,Bachelor
25170.0,8250.0,20850.0,,,,,,,,,California State Polytechnic University-Humboldt,Arcata,CA,Northwest,Bachelor,Graduate
20918.0,13500.0,13500.0,,,,,,,,,Humphreys University,Stockton,CA,Northwest,Bachelor,Graduate
11998.0,1148.0,8852.0,,,,,,,,,Imperial Valley College,Imperial,CA,Northwest,Associate,Associate
13001.0,1156.0,11860.0,,,,,,,,,Irvine Valley College,Irvine,CA,Northwest,Associate,Associate
16881.0,1334.0,10154.0,,,,,,,,,Reedley College,Reedley,CA,Northwest,Certificate,Associate
35062.0,22118.0,22118.0,,,,,,,,,Life Pacific University,San Dimas,CA,Northwest,Bachelor,Graduate
62278.0,49470.0,49470.0,498.0,488.0,663.0,573.0,1083.0,18.0,25.0,21.0,University of La Verne,La Verne,CA,Northwest,Bachelor,Graduate
57989.0,37500.0,37500.0,,,,,,,,,Laguna College of Art and Design,Laguna Beach,CA,Northwest,Bachelor,Graduate
17666.0,1131.0,11103.0,,,,,,,,,Lake Tahoe Community College,South Lake Tahoe,CA,Northwest,Associate,Associate
25335.0,1258.0,9898.0,,,,,,,,,Laney College,Oakland,CA,Northwest,Associate,Associate
20228.0,1144.0,9280.0,,,,,,,,,Lassen Community College,Susanville,CA,Northwest,Associate,Associate
16570.0,14050.0,14050.0,,,,,,,,,Latin American Bible Institute,La Puente,CA,Northwest,Associate,Associate
51459.0,37710.0,37710.0,,,,,,,,23.0,La Sierra University,Riverside,CA,Northwest,Bachelor,Graduate
14503.0,1556.0,12544.0,,,,,,,,,Long Beach City College,Long Beach,CA,Northwest,Certificate,Associate
57740.0,10476.0,10476.0,,,,,,,,,Southern California University of Health Sciences,Whittier,CA,Northwest,Certificate,Graduate
21772.0,1238.0,10568.0,,,,,,,,,Los Angeles Harbor College,Wilmington,CA,Northwest,Associate,Associate
21400.0,1238.0,10572.0,,,,,,,,,Los Angeles Pierce College,Woodland Hills,CA,Northwest,Associate,Associate
13624.0,1238.0,10572.0,,,,,,,,,Los Angeles Southwest College,Los Angeles,CA,Northwest,Associate,Associate
20457.0,1238.0,10572.0,,,,,,,,,Los Angeles Trade Technical College,Los Angeles,CA,Northwest,Certificate,Associate
20546.0,1238.0,10572.0,,,,,,,,,Los Angeles Valley College,Valley Glen,CA,Northwest,Certificate,Associate
54845.0,39020.0,39020.0,,,,,,,,,The Master's University and Seminary,Santa Clarita,CA,Northwest,Bachelor,Graduate
18924.0,1238.0,10572.0,,,,,,,,,Los Angeles City College,Los Angeles,CA,Northwest,Associate,Associate
21717.0,1238.0,10572.0,,,,,,,,,Los Angeles Mission College,Sylmar,CA,Northwest,Associate,Associate
16056.0,1312.0,10320.0,,,,,,,,,Los Medanos College,Pittsburg,CA,Northwest,Associate,Associate
83943.0,62357.0,62357.0,640.0,620.0,720.0,710.0,1359.0,28.0,32.0,30.0,Loyola Marymount University,Los Angeles,CA,Northwest,Bachelor,Graduate
21015.0,1558.0,9334.0,,,,,,,,,College of Marin,Kentfield,CA,Northwest,Associate,Associate
17544.0,1423.0,10003.0,,,,,,,,,Mendocino College,Ukiah,CA,Northwest,Associate,Associate
72020.0,53630.0,53630.0,,,,,,,,,Menlo College,Atherton,CA,Northwest,Bachelor,Graduate
14485.0,1200.0,8520.0,,,,,,,,,Merced College,Merced,CA,Northwest,Certificate,Associate
21424.0,1258.0,9898.0,,,,,,,,,Merritt College,Oakland,CA,Northwest,Certificate,Associate
85418.0,67778.0,67778.0,690.0,730.0,740.0,780.0,1472.0,32.0,33.0,31.0,Northeastern University Oakland,Oakland,CA,Northwest,Bachelor,Graduate
15531.0,1158.0,9750.0,,,,,,,,,MiraCosta College,Oceanside,CA,Northwest,Associate,Bachelor
13744.0,1438.0,12500.0,,,,,,,,,Mission College,Santa Clara,CA,Northwest,Associate,Associate
11487.0,1282.0,9264.0,,,,,,,,,Modesto Junior College,Modesto,CA,Northwest,Associate,Bachelor
19605.0,1188.0,10572.0,,,,,,,,,Monterey Peninsula College,Monterey,CA,Northwest,Associate,Associate
8015.0,1426.0,9615.0,,,,,,,,,Moorpark College,Moorpark,CA,Northwest,Associate,Associate
15701.0,1364.0,10464.0,,,,,,,,,Mt San Antonio College,Walnut,CA,Northwest,Associate,Associate
66726.0,49564.0,49564.0,,,,,,,,,Mount Saint Mary's University,Los Angeles,CA,Northwest,Bachelor,Graduate
14257.0,1448.0,12728.0,,,,,,,,,Mt San Jacinto Community College District,San Jacinto,CA,Northwest,Associate,Associate
52369.0,34322.0,34322.0,,,,,,,,,Musicians Institute,Hollywood,CA,Northwest,Certificate,Graduate
22572.0,1156.0,11908.0,,,,,,,,,Napa Valley College,Napa,CA,Northwest,Associate,Associate
33978.0,13284.0,13284.0,,,,,,,,,National University,San Diego,CA,Northwest,Bachelor,Graduate
62004.0,30291.0,30291.0,,,,,,,,,Newschool of Architecture and Design,San Diego,CA,Northwest,Bachelor,Graduate
84800.0,66274.0,66274.0,690.0,690.0,750.0,770.0,1452.0,31.0,34.0,32.0,Occidental College,Los Angeles,CA,Northwest,Bachelor,Bachelor
21254.0,1202.0,8714.0,,,,,,,,,Ohlone College,Fremont,CA,Northwest,Associate,Associate
15561.0,1392.0,11640.0,,,,,,,,,Orange Coast College,Costa Mesa,CA,Northwest,Certificate,Associate
75861.0,56488.0,56488.0,665.0,600.0,720.0,675.0,1310.0,,,25.0,Otis College of Art and Design,Los Angeles,CA,Northwest,Bachelor,Graduate
9437.0,1426.0,9615.0,,,,,,,,,Oxnard College,Oxnard,CA,Northwest,Associate,Associate
51784.0,38050.0,38050.0,420.0,420.0,570.0,650.0,1020.0,,,,Hope International University,Fullerton,CA,Northwest,Bachelor,Graduate
49404.0,37173.0,37173.0,,,,,,,,,Pacific Union College,Angwin,CA,Northwest,Associate,Graduate
71515.0,57080.0,57080.0,590.0,593.0,710.0,770.0,1346.0,23.0,32.0,28.0,University of the Pacific,Stockton,CA,Northwest,Bachelor,Graduate
25212.0,1288.0,12880.0,,,,,,,,,Palo Verde College,Blythe,CA,Northwest,Certificate,Associate
14360.0,1354.0,10650.0,,,,,,,,,Palomar College,San Marcos,CA,Northwest,Certificate,Associate
13677.0,1180.0,9820.0,,,,,,,,,Pasadena City College,Pasadena,CA,Northwest,Associate,Associate
93512.0,69918.0,69918.0,650.0,640.0,710.0,740.0,1384.0,29.0,32.0,28.0,Pepperdine University,Malibu,CA,Northwest,Bachelor,Graduate
86466.0,65192.0,65192.0,,,,,,,,,Pitzer College,Claremont,CA,Northwest,Bachelor,Bachelor
60488.0,46250.0,46250.0,610.0,565.0,695.0,670.0,1287.0,25.0,32.0,26.0,Point Loma Nazarene University,San Diego,CA,Northwest,Bachelor,Graduate
85300.0,65420.0,65420.0,740.0,750.0,770.0,790.0,1534.0,33.0,35.0,34.0,Pomona College,Claremont,CA,Northwest,Bachelor,Bachelor
20730.0,1438.0,11308.0,,,,,,,,,Porterville College,Porterville,CA,Northwest,Associate,Associate
12375.0,1180.0,10756.0,,,,,,,,,Santa Ana College,Santa Ana,CA,Northwest,Certificate,Bachelor
76630.0,60878.0,60878.0,560.0,547.0,680.0,670.0,1241.0,21.0,28.0,29.0,University of Redlands,Redlands,CA,Northwest,Bachelor,Graduate
15504.0,1198.0,8854.0,,,,,,,,,College of the Redwoods,Eureka,CA,Northwest,Associate,Associate
21391.0,1388.0,9884.0,,,,,,,,,Rio Hondo College,Whittier,CA,Northwest,Certificate,Bachelor
16911.0,1428.0,12498.0,,,,,,,,,Riverside City College,Riverside,CA,Northwest,Associate,Associate
15767.0,1288.0,12616.0,,,,,,,,,Sacramento City College,Sacramento,CA,Northwest,Associate,Associate
13939.0,1156.0,11860.0,,,,,,,,,Saddleback College,Mission Viejo,CA,Northwest,Associate,Associate
21202.0,1146.0,10002.0,,,,,,,,,San Diego City College,San Diego,CA,Northwest,Associate,Associate
19371.0,1146.0,10002.0,,,,,,,,,San Diego Mesa College,San Diego,CA,Northwest,Associate,Bachelor
17126.0,1146.0,10002.0,,,,,,,,,San Diego Miramar College,San Diego,CA,Northwest,Associate,Associate
27780.0,8728.0,21328.0,,,,,,,,,San Diego State University,San Diego,CA,Northwest,Bachelor,Graduate
78720.0,59486.0,59486.0,,,,,,,,,University of San Diego,San Diego,CA,Northwest,Bachelor,Graduate
78781.0,56150.0,56150.0,,,,,,,,,San Francisco Conservatory of Music,San Francisco,CA,Northwest,Bachelor,Graduate
26488.0,7950.0,20550.0,,,,,,,,,San Francisco State University,San Francisco,CA,Northwest,Bachelor,Graduate
80141.0,60492.0,60492.0,610.0,580.0,700.0,690.0,1295.0,25.0,30.0,29.0,University of San Francisco,San Francisco,CA,Northwest,Bachelor,Graduate
9965.0,1180.0,9772.0,,,,,,,,,San Joaquin Delta College,Stockton,CA,Northwest,Associate,Associate
53703.0,37150.0,37150.0,553.0,488.0,638.0,590.0,1150.0,,,,William Jessup University,Rocklin,CA,Northwest,Bachelor,Graduate
26081.0,1366.0,11922.0,,,,,,,,,San Jose City College,San Jose,CA,Northwest,Associate,Associate
26593.0,8410.0,21010.0,,,,,,,,,San Jose State University,San Jose,CA,Northwest,Bachelor,Graduate
10837.0,1332.0,11384.0,,,,,,,,,College of San Mateo,San Mateo,CA,Northwest,Associate,Associate
20394.0,1240.0,10432.0,,,,,,,,,Santa Barbara City College,Santa Barbara,CA,Northwest,Associate,Associate
82026.0,61293.0,61293.0,670.0,680.0,730.0,760.0,1426.0,31.0,33.0,32.0,Santa Clara University,Santa Clara,CA,Northwest,Bachelor,Graduate
11162.0,1156.0,10708.0,,,,,,,,,Santa Monica College,Santa Monica,CA,Northwest,Associate,Bachelor
15974.0,1318.0,11308.0,,,,,,,,,Santa Rosa Junior College,Santa Rosa,CA,Northwest,Certificate,Associate
87564.0,65950.0,65950.0,720.0,720.0,770.0,770.0,1492.0,31.0,34.0,33.0,Scripps College,Claremont,CA,Northwest,Bachelor,Graduate
9145.0,1394.0,9038.0,,,,,,,,,College of the Sequoias,Visalia,CA,Northwest,Certificate,Associate
34535.0,14535.0,14535.0,,,,,,,,,Shasta Bible College and Graduate School,Redding,CA,Northwest,Bachelor,Graduate
13915.0,1197.0,8853.0,,,,,,,,,Shasta College,Redding,CA,Northwest,Associate,Bachelor
17002.0,1446.0,1446.0,,,,,,,,,Sierra College,Rocklin,CA,Northwest,Associate,Associate
54688.0,39708.0,39708.0,,,,,,,,,Simpson University,Redding,CA,Northwest,Bachelor,Graduate
17725.0,1444.0,9394.0,,,,,,,,,College of the Siskiyous,Weed,CA,Northwest,Associate,Associate
11880.0,1272.0,9956.0,,,,,,,,,Skyline College,San Bruno,CA,Northwest,Associate,Bachelor
22678.0,1196.0,14382.0,,,,,,,,,San Bernardino Valley College,San Bernardino,CA,Northwest,Associate,Associate
77659.0,57803.0,57803.0,,,,,,,,,Saint Mary's College of California,Moraga,CA,Northwest,Bachelor,Graduate
13143.0,1172.0,9812.0,,,,,,,,,Solano Community College,Fairfield,CA,Northwest,Associate,Bachelor
24648.0,8624.0,21224.0,,,,,,,,,Sonoma State University,Rohnert Park,CA,Northwest,Bachelor,Graduate
18982.0,13494.0,13494.0,,,,,,,,,South Coast College,Orange,CA,Northwest,Certificate,Associate
52665.0,41700.0,41700.0,,,,,,,,22.0,Vanguard University of Southern California,Costa Mesa,CA,Northwest,Bachelor,Graduate
22104.0,1344.0,10640.0,,,,,,,,,Southwestern College,Chula Vista,CA,Northwest,Associate,Associate
71612.0,56162.0,56162.0,,,,,,,,,Southern California Institute of Architecture,Los Angeles,CA,Northwest,Bachelor,Graduate
90300.0,72097.0,72097.0,710.0,740.0,760.0,790.0,1495.0,32.0,35.0,34.0,University of Southern California,Los Angeles,CA,Northwest,Bachelor,Graduate
14074.0,1108.0,10852.0,,,,,,,,,Taft College,Taft,CA,Northwest,Associate,Associate
43426.0,30200.0,30200.0,640.0,580.0,730.0,670.0,1329.0,28.0,33.0,28.0,Thomas Aquinas College,Santa Paula,CA,Northwest,Bachelor,Bachelor
9306.0,1426.0,9615.0,,,,,,,,,Ventura College,Ventura,CA,Northwest,Associate,Associate
8974.0,1425.0,10125.0,,,,,,,,,Victor Valley College,Victorville,CA,Northwest,Associate,Associate
18845.0,1258.0,9898.0,,,,,,,,,Berkeley City College,Berkeley,CA,Northwest,Associate,Associate
35358.0,12762.0,12762.0,,,,,,,,,Walden University,Minneapolis,MN,Midwest,Bachelor,Graduate
19272.0,1384.0,10954.0,,,,,,,,,Coalinga College,Coalinga,CA,Northwest,Certificate,Associate
17336.0,1238.0,10572.0,,,,,,,,,West Los Angeles College,Culver City,CA,Northwest,Certificate,Bachelor
13717.0,0.0,8702.0,,,,,,,,,West Valley College,Saratoga,CA,Northwest,Associate,Associate
71150.0,53584.0,53584.0,630.0,610.0,750.0,700.0,1328.0,25.0,32.0,29.0,Westmont College,Santa Barbara,CA,Northwest,Bachelor,Bachelor
63664.0,51350.0,51350.0,,,,,,,,26.0,Whittier College,Whittier,CA,Northwest,Bachelor,Graduate
58010.0,47056.0,47056.0,,,,,,,,,Woodbury University,Burbank,CA,Northwest,Bachelor,Graduate
31300.0,16900.0,16900.0,,,,,,,,,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,CA,Northwest,Bachelor,Bachelor
11496.0,1128.0,8208.0,,,,,,,,,Yuba College,Marysville,CA,Northwest,Associate,Associate
24352.0,9824.0,21944.0,,,,,,,,21.0,Adams State University,Alamosa,CO,West,Bachelor,Graduate
16657.0,2258.0,11786.0,,,,,,,,,Aims Community College,Greeley,CO,West,Certificate,Bachelor
18332.0,4434.0,17034.0,,,,,,,,,Arapahoe Community College,Littleton,CO,West,Certificate,Bachelor
28043.0,13819.0,13819.0,,,,,,,,,Bel-Rea Institute of Animal Technology,Denver,CO,West,Associate,Associate
24902.0,10383.0,29391.0,490.0,490.0,620.0,600.0,1116.0,23.0,32.0,25.0,University of Colorado Denver/Anschutz Medical Campus,Denver,CO,West,Bachelor,Graduate
24595.0,10149.0,24336.0,510.0,500.0,620.0,600.0,1133.0,20.0,26.0,,University of Colorado Colorado Springs,Colorado Springs,CO,West,Bachelor,Graduate
37719.0,20235.0,20235.0,,,,,,,,,Spartan College of Aeronautics and Technology,Broomfield,CO,West,Associate,Associate
37684.0,15666.0,44918.0,630.0,610.0,710.0,720.0,1357.0,29.0,33.0,28.0,University of Colorado Boulder,Boulder,CO,West,Bachelor,Graduate
54242.0,41342.0,41342.0,,,,,,,,,Colorado Christian University,Lakewood,CO,West,Bachelor,Graduate
86921.0,70734.0,70734.0,640.0,590.0,730.0,730.0,1365.0,29.0,33.0,,Colorado College,Colorado Springs,CO,West,Bachelor,Graduate
14799.0,2616.0,12840.0,,,,,,,,,Colorado Mountain College,Glenwood Springs,CO,West,Certificate,Bachelor
20923.0,4594.0,7304.0,,,,,,,,,Colorado Northwestern Community College,Rangely,CO,West,Certificate,Bachelor
40560.0,21914.0,45824.0,650.0,670.0,730.0,750.0,1412.0,29.0,33.0,31.0,Colorado School of Mines,Golden,CO,West,Bachelor,Graduate
31642.0,13373.0,34783.0,,,,,,,,26.0,Colorado State University-Fort Collins,Fort Collins,CO,West,Bachelor,Graduate
23744.0,12750.0,12750.0,,,,,,,,,Colorado Technical University-Colorado Springs,Colorado Springs,CO,West,Bachelor,Graduate
17275.0,4470.0,17070.0,,,,,,,,,Community College of Aurora,Aurora,CO,West,Associate,Associate
19550.0,4902.0,17136.0,,,,,,,,,Community College of Denver,Denver,CO,West,Associate,Bachelor
78476.0,61398.0,61398.0,640.0,600.0,710.0,700.0,1355.0,28.0,33.0,29.0,University of Denver,Denver,CO,West,Bachelor,Graduate
27030.0,9958.0,21526.0,505.0,505.0,605.0,605.0,1111.0,18.0,26.0,20.0,Fort Lewis College,Durango,CO,West,Bachelor,Graduate
21526.0,4663.0,17263.0,,,,,,,,,Front Range Community College,Westminster,CO,West,Certificate,Bachelor
20044.0,4550.0,7260.0,,,,,,,,,Lamar Community College,Lamar,CO,West,Associate,Associate
24046.0,9927.0,25124.0,480.0,450.0,590.0,570.0,1055.0,18.0,24.0,23.0,Colorado Mesa University,Grand Junction,CO,West,Certificate,Graduate
24622.0,11124.0,30684.0,450.0,430.0,570.0,560.0,1019.0,17.0,26.0,21.0,Metropolitan State University of Denver,Denver,CO,West,Bachelor,Graduate
17497.0,4252.0,16852.0,,,,,,,,,Morgan Community College,Fort  Morgan,CO,West,Certificate,Bachelor
53397.0,36620.0,36620.0,,,,,,,,,Naropa University,Boulder,CO,West,Bachelor,Graduate
21558.0,5730.0,8267.0,,,,,,,,,Northeastern Junior College,Sterling,CO,West,Certificate,Associate
29254.0,12416.0,27266.0,490.0,460.0,610.0,580.0,1082.0,21.0,26.0,23.0,University of Northern Colorado,Greeley,CO,West,Bachelor,Graduate
21020.0,4576.0,7286.0,,,,,,,,,Otero College,La Junta,CO,West,Certificate,Associate
18473.0,4510.0,17110.0,,,,,,,,,Pikes Peak State College,Colorado Springs,CO,West,Associate,Bachelor
22002.0,5049.0,17649.0,,,,,,,,,Pueblo Community College,Pueblo,CO,West,Certificate,Bachelor
18143.0,4859.0,17459.0,,,,,,,,,Red Rocks Community College,Lakewood,CO,West,Certificate,Graduate
54800.0,46340.0,46340.0,,,,,1220.0,22.0,29.0,25.0,Regis University,Denver,CO,West,Bachelor,Graduate
37505.0,20190.0,20190.0,,,,,,,,,Rocky Mountain College of Art and Design,Lakewood,CO,West,Bachelor,Bachelor
23937.0,9720.0,17944.0,,,,,1120.0,19.0,26.0,22.0,Colorado State University Pueblo,Pueblo,CO,West,Bachelor,Graduate
12439.0,5140.0,9250.0,,,,,,,,,Pickens Technical College,Aurora,CO,West,Certificate,Certificate
21458.0,4608.0,7318.0,,,,,,,,,Trinidad State College,Trinidad,CO,West,Certificate,Bachelor
25736.0,11318.0,24434.0,608.0,555.0,683.0,670.0,1230.0,22.0,26.0,24.0,Western Colorado University,Gunnison,CO,West,Bachelor,Graduate
59407.0,41908.0,41908.0,,,,,,,,,Albertus Magnus College,New Haven,CT,Northeast,Bachelor,Graduate
35950.0,9450.0,9450.0,,,,,,,,,Bais Binyomin Academy,Monsey,NY,Northeast,Associate,Associate
52957.0,35760.0,35760.0,,,,,,,,,University of Bridgeport,Bridgeport,CT,Northeast,Bachelor,Graduate
24870.0,13050.0,16550.0,490.0,470.0,600.0,590.0,1080.0,,,23.0,Central Connecticut State University,New Britain,CT,Northeast,Bachelor,Graduate
23210.0,8506.0,8506.0,,,,,,,,,Charter Oak State College,New Britain,CT,Northeast,Bachelor,Graduate
84623.0,67242.0,67242.0,690.0,660.0,760.0,740.0,1432.0,30.0,33.0,32.0,Connecticut College,New London,CT,Northeast,Bachelor,Bachelor
26042.0,14337.0,14337.0,,,,,,,,,Porter & Chester Institute of Hamden,Hamden,CT,Northeast,Certificate,Certificate
39426.0,21044.0,43712.0,610.0,600.0,710.0,730.0,1348.0,28.0,33.0,30.0,University of Connecticut,Storrs,CT,Northeast,Bachelor,Graduate
39589.0,21198.0,21198.0,,,,,,,,,Goodwin University,East Hartford,CT,Northeast,Associate,Graduate
31983.0,13928.0,17428.0,540.0,530.0,650.0,610.0,1160.0,,,,Eastern Connecticut State University,Willimantic,CT,Northeast,Bachelor,Graduate
76074.0,58350.0,58350.0,630.0,630.0,700.0,690.0,1335.0,29.0,32.0,29.0,Fairfield University,Fairfield,CT,Northeast,Bachelor,Graduate
18370.0,5338.0,15596.0,,,,,,,,,Connecticut State Community College,New Britain,CT,Northeast,Associate,Associate
64729.0,49075.0,49075.0,570.0,550.0,660.0,650.0,1219.0,24.0,30.0,26.0,University of Hartford,West Hartford,CT,Northeast,Bachelor,Graduate
17990.0,9580.0,9580.0,,,,,,,,,Holy Apostles College and Seminary,Cromwell,CT,Northeast,Bachelor,Graduate
55621.0,40490.0,40490.0,,,,,,,,,Mitchell College,New London,CT,Northeast,Bachelor,Bachelor
66962.0,47332.0,47332.0,540.0,520.0,645.0,620.0,1160.0,,,27.0,University of New Haven,West Haven,CT,Northeast,Bachelor,Graduate
25892.0,14349.0,14349.0,,,,,,,,,Porter & Chester Institute,Bridgeport,CT,Northeast,Certificate,Certificate
28897.0,16327.0,16327.0,,,,,,,,,Post University,Waterbury,CT,Northeast,Bachelor,Graduate
72215.0,55480.0,55480.0,580.0,570.0,660.0,660.0,1242.0,25.0,30.0,,Quinnipiac University,Hamden,CT,Northeast,Bachelor,Graduate
69289.0,50404.0,50404.0,,,,,,,,,Sacred Heart University,Fairfield,CT,Northeast,Bachelor,Graduate
59900.0,47278.0,47278.0,440.0,410.0,610.0,560.0,950.0,,,,University of Saint Joseph,West Hartford,CT,Northeast,Bachelor,Graduate
29673.0,13438.0,27378.0,,,,,,,,,Southern Connecticut State University,New Haven,CT,Northeast,Bachelor,Graduate
87840.0,70770.0,70770.0,658.0,640.0,740.0,730.0,1415.0,30.0,34.0,31.0,Trinity College,Hartford,CT,Northeast,Bachelor,Graduate
89020.0,70342.0,70342.0,705.0,710.0,760.0,780.0,1501.0,33.0,35.0,33.0,Wesleyan University,Middletown,CT,Northeast,Bachelor,Graduate
24877.0,13401.0,16901.0,510.0,530.0,580.0,590.0,1110.0,,,,Western Connecticut State University,Danbury,CT,Northeast,Bachelor,Graduate
88300.0,67250.0,67250.0,730.0,740.0,780.0,790.0,1534.0,33.0,35.0,34.0,Yale University,New Haven,CT,Northeast,Bachelor,Graduate
17232.0,5445.0,12308.0,,,,,,,,,Delaware Technical Community College-Terry,Dover,DE,Northeast,Associate,Bachelor
27939.0,10670.0,20634.0,420.0,380.0,520.0,500.0,940.0,20.0,24.0,,Delaware State University,Dover,DE,Northeast,Bachelor,Graduate
30952.0,16810.0,41400.0,600.0,590.0,690.0,680.0,1292.0,28.0,32.0,29.0,University of Delaware,Newark,DE,Northeast,Bachelor,Graduate
26502.0,14940.0,14940.0,,,,,,,,,Goldey-Beacom College,Wilmington,DE,Northeast,Bachelor,Graduate
19644.0,12630.0,12630.0,,,,,,,,,Wilmington University,New Castle,DE,Northeast,Bachelor,Graduate
76058.0,58771.0,58771.0,660.0,620.0,740.0,720.0,1381.0,29.0,32.0,31.0,American University,Washington,DC,Northeast,Bachelor,Graduate
75481.0,58378.0,58378.0,,,,,,,,,The Catholic University of America,Washington,DC,Northeast,Bachelor,Graduate
20437.0,5662.0,12514.0,,,,,,,,,University of the District of Columbia,Washington,DC,Northeast,Associate,Graduate
40374.0,19654.0,19654.0,380.0,400.0,502.0,520.0,868.0,14.0,17.0,17.0,Gallaudet University,Washington,DC,Northeast,Bachelor,Graduate
83856.0,67710.0,67710.0,680.0,670.0,750.0,750.0,1433.0,31.0,34.0,32.0,George Washington University,Washington,DC,Northeast,Bachelor,Graduate
88741.0,68017.0,68017.0,700.0,690.0,770.0,780.0,1487.0,31.0,35.0,34.0,Georgetown University,Washington,DC,Northeast,Bachelor,Graduate
54630.0,35810.0,35810.0,560.0,530.0,670.0,650.0,1213.0,22.0,28.0,24.0,Howard University,Washington,DC,Northeast,Bachelor,Graduate
33903.0,26610.0,26610.0,,,,,,,,,Trinity Washington University,Washington,DC,Northeast,Bachelor,Graduate
23159.0,15000.0,15000.0,,,,,,,,20.0,Baptist University of Florida,Graceville,FL,Southeast,Bachelor,Graduate
50778.0,34350.0,34350.0,,,,,,,,,Barry University,Miami,FL,Southeast,Bachelor,Graduate
29764.0,14794.0,14794.0,430.0,400.0,510.0,480.0,880.0,,,17.0,Bethune-Cookman University,Daytona Beach,FL,Southeast,Bachelor,Graduate
67880.0,44480.0,44480.0,530.0,510.0,610.0,590.0,1134.0,21.0,26.0,23.0,Lynn University,Boca Raton,FL,Southeast,Bachelor,Graduate
11966.0,2496.0,9739.0,,,,,,,,,Eastern Florida State College,Melbourne,FL,Southeast,Associate,Bachelor
21947.0,2830.0,8952.0,,,,,,,,,Broward College,Fort Lauderdale,FL,Southeast,Associate,Bachelor
28344.0,13818.0,13818.0,,,,,,,,,Albizu University-Miami,Miami,FL,Southeast,Bachelor,Graduate
18424.0,2710.0,10517.0,,,,,,,,,College of Central Florida,Ocala,FL,Southeast,Certificate,Bachelor
23133.0,6368.0,22467.0,610.0,590.0,680.0,670.0,1269.0,25.0,29.0,28.0,University of Central Florida,Orlando,FL,Southeast,Bachelor,Graduate
13272.0,3110.0,12110.0,,,,,,,,,Charlotte Technical College,Port Charlotte,FL,Southeast,Certificate,Certificate
9262.0,3120.0,8950.0,,,,,,,,,Chipola College,Marianna,FL,Southeast,Certificate,Bachelor
12050.0,3106.0,11994.0,,,,,,,,,Daytona State College,Daytona Beach,FL,Southeast,Associate,Bachelor
